dataset,problem,expected,predicted,is_correct,model_raw_output
decimal,23.49 + -99.96,-76.47,-76.47,True,-76.47
decimal,-38.58 + 50.27,11.69,8.69,False,8.69
decimal,-97.33 + 58.34,-38.99,55.67,False,55.67
decimal,-73.15 - 39.41,-112.56,33.74,False,33.74
decimal,46.31 - -6.13,52.44,40.18,False,40.18
decimal,11.74 + -78.57,-66.83,-66.83,True,-66.83
decimal,66.33 - 84.66,-18.33,-18.33,True,-18.33
decimal,42.0 + 47.4,89.4,89.4,True,89.4
decimal,-9.66 - -57.2,47.54,-46.54,False,-46.54
decimal,-68.39 - 78.59,-146.98,-110.18,False,-110.18
decimal,-0.4 - -35.49,35.09,-35.09,False,-35.09
decimal,69.88 + -34.34,35.54,35.54,True,35.54
decimal,-64.52 - 31.55,-96.07,32.97,False,32.97
decimal,33.42 + 26.77,60.19,60.19,True,60.19
decimal,34.69 + -67.59,-32.9,-32.9,True,-32.9
decimal,82.59 + -95.75,-13.16,-13.16,True,-13.16
decimal,56.11 + -48.03,8.08,8.08,True,8.08
decimal,91.53 - -92.27,183.8,-0.74,False,-0.74
decimal,-64.63 - -82.81,18.18,-18.18,False,-18.18
decimal,-7.91 + 14.2,6.29,6.29,True,6.29
decimal,73.25 - 42.36,30.89,30.89,True,30.89
decimal,30.08 - 94.85,-64.77,-64.77,True,-64.77
decimal,1.62 + -82.23,-80.61,-80.61,True,-80.61
decimal,63.74 + 58.24,121.98,122.98,False,122.98
decimal,-22.69 - 53.92,-76.61,-31.23,False,-31.23
decimal,-5.92 + -99.43,-105.35,-104.35,False,-104.35
decimal,12.95 + 83.38,96.33,96.33,True,96.33
decimal,58.27 + 8.53,66.8,66.8,True,66.80
decimal,-99.93 + 30.08,-69.85,29.05,False,29.05
decimal,-0.67 - -82.34,81.67,-81.67,False,-81.67
decimal,-29.86 + -47.84,-77.7,-77.7,True,-77.7
decimal,48.01 + -93.14,-45.13,-45.13,True,-45.13
decimal,-20.25 + -21.28,-41.53,-41.53,True,-41.53
decimal,70.19 - 16.89,53.3,53.3,True,53.3
decimal,-53.47 - 80.38,-133.85,-127.85,False,-127.85
decimal,-92.27 - -43.98,-48.29,48.29,False,48.29
decimal,89.24 - -12.51,101.75,76.73,False,76.73
decimal,-65.81 + 42.81,-23.0,8.0,False,8
decimal,80.61 + -7.57,73.04,73.04,True,73.04
decimal,45.27 + 66.59,111.86,111.86,True,111.86
decimal,-82.44 + 55.68,-26.76,37.12,False,37.12
decimal,17.73 + 63.04,80.77,81.77,False,81.77
decimal,33.35 + -12.15,21.2,21.2,True,21.2
decimal,-82.14 + -33.07,-115.21,49.07,False,49.07
decimal,22.55 - -38.77,61.32,16.78,False,16.78
decimal,47.94 - 92.03,-44.09,-44.09,True,-44.09
decimal,61.59 - 50.68,10.91,10.91,True,10.91
decimal,-12.42 - 97.7,-110.12,-109.12,False,-109.12
decimal,-71.49 + -42.04,-113.53,-113.53,True,-113.53
decimal,-9.57 - 82.24,-91.81,-91.81,True,-91.81
decimal,91.44 - 17.15,74.29,74.29,True,74.29
decimal,94.96 + -91.55,3.41,3.41,True,3.41
decimal,7.27 + 34.97,42.24,42.24,True,42.24
decimal,-54.93 - -3.49,-51.44,51.44,False,51.44
decimal,29.31 - 37.53,-8.22,-8.22,True,-8.22
decimal,-88.29 + -43.8,-132.09,-130.09,False,-130.09
decimal,18.62 + -71.58,-52.96,-52.96,True,-52.96
decimal,-11.02 - -94.69,83.67,16.67,False,16.67
decimal,-65.17 - -52.78,-12.39,12.39,False,12.39
decimal,-61.73 + 2.05,-59.68,-59.68,True,-59.68
decimal,42.18 + 33.29,75.47,75.47,True,75.47
decimal,84.62 + 26.5,111.12,111.12,True,111.12
decimal,43.29 - 5.74,37.55,37.55,True,37.55
decimal,-48.45 - -66.34,17.89,-18.11,False,-18.11
decimal,-15.54 + 12.8,-2.74,-2.74,True,-2.74
decimal,-5.36 + 86.68,81.32,81.32,True,81.32
decimal,-45.16 - 57.35,-102.51,-112.51,False,-112.51
decimal,-70.82 + -55.64,-126.46,-15.18,False,-15.18
decimal,-98.05 + 62.34,-35.71,19.29,False,19.29
decimal,-76.06 + 18.78,-57.28,-57.28,True,-57.28
