dataset,problem,expected,predicted,is_correct,model_raw_output
decimal,79.77 + -25.52,54.25,54.25,True,54.25
decimal,-32.4 + 17.62,-14.78,49.02,False,49.02
decimal,19.99 + 19.91,39.9,39.9,True,39.9
decimal,-40.53 - 87.11,-127.64,-126.64,False,-126.64
decimal,52.73 + 25.35,78.08,78.08,True,78.08
decimal,90.81 - 9.15,81.66,81.66,True,81.66
decimal,29.94 - 54.05,-24.11,-24.11,True,-24.11
decimal,68.67 + -10.06,58.61,58.61,True,58.61
decimal,-57.47 - -88.26,30.79,-31.79,False,-31.79
decimal,82.51 + -18.41,64.1,64.1,True,64.1
decimal,2.89 + -4.48,-1.59,-1.59,True,-1.59
decimal,16.73 + 63.97,80.7,80.7,True,80.7
decimal,85.37 + 69.62,154.99,155.0,False,155
decimal,-21.22 + 19.5,-1.72,-1.72,True,-1.72
decimal,-15.89 + 94.3,78.41,18.41,False,18.41
decimal,86.62 + 26.99,113.61,113.61,True,113.61
decimal,-41.82 + -45.5,-87.32,-85.32,False,-85.32
decimal,89.54 - -9.12,98.66,80.42,False,80.42
decimal,72.9 + 11.37,84.27,84.27,True,84.27
decimal,-10.75 + 59.39,48.64,68.64,False,68.64
decimal,-45.13 - 73.56,-118.69,-128.69,False,-128.69
decimal,-86.93 + 24.12,-62.81,11.05,False,11.05
decimal,-15.77 - 24.94,-40.71,-49.71,False,-49.71
decimal,20.15 + -39.06,-18.91,-18.91,True,-18.91
decimal,-30.15 + -64.94,-95.09,-94.09,False,-94.09
decimal,57.86 + 80.21,138.07,138.07,True,138.07
decimal,80.6 + 11.83,92.43,92.43,True,92.43
decimal,55.95 + 37.51,93.46,93.46,True,93.46
decimal,81.27 + -18.73,62.54,62.54,True,62.54
decimal,49.63 - 65.13,-15.5,-15.5,True,-15.5
decimal,91.15 + -55.0,36.15,36.15,True,36.15
decimal,45.02 - -46.23,91.25,-1.21,False,-1.21
decimal,-60.57 + 53.8,-6.77,13.23,False,13.23
decimal,85.51 - 23.56,61.95,61.95,True,61.95
decimal,12.12 - 22.42,-10.3,-10.3,True,-10.3
decimal,-56.66 - -70.18,13.52,-14.52,False,-14.52
decimal,93.94 - 89.78,4.16,4.16,True,4.16
decimal,54.55 + 78.15,132.7,132.7,True,132.7
decimal,17.25 - 11.31,5.94,5.94,True,5.94
decimal,37.14 - 7.95,29.19,29.19,True,29.19
decimal,-21.53 + 48.99,27.46,27.46,True,27.46
decimal,-49.37 + -31.4,-80.77,17.97,False,17.97
decimal,-31.28 + -28.69,-59.97,2.59,False,2.59
decimal,71.24 + -78.78,-7.54,-7.54,True,-7.54
decimal,-33.28 - -99.5,66.22,66.78,False,66.78
decimal,-21.21 + 21.42,0.21,0.21,True,0.21
decimal,52.49 + -16.37,36.12,36.12,True,36.12
decimal,-2.52 + 50.96,48.44,48.44,True,48.44
decimal,-92.15 - 95.9,-188.05,-104.05,False,-104.05
decimal,-75.08 - -35.67,-39.41,39.41,False,39.41
decimal,-58.16 - 79.7,-137.86,-121.86,False,-121.86
decimal,5.98 - 61.51,-55.53,-55.53,True,-55.53
decimal,-99.62 + -80.62,-180.24,-179.24,False,-179.24
decimal,11.33 - 19.93,-8.6,-8.6,True,-8.6
decimal,-88.33 + 97.93,9.6,106.26,False,106.26
decimal,52.34 + 0.13,52.47,52.47,True,52.47
decimal,-16.77 + 19.32,2.55,2.55,True,2.55
decimal,-4.49 - 92.23,-96.72,-96.72,True,-96.72
decimal,-53.72 - 91.01,-144.73,-137.73,False,-137.73
decimal,92.87 + -87.86,5.01,4.01,False,4.01
decimal,-39.47 - 5.39,-44.86,-44.86,True,-44.86
decimal,-59.36 - 96.87,-156.23,-137.23,False,-137.23
decimal,97.21 - 16.08,81.13,81.13,True,81.13
decimal,94.36 + 36.73,131.09,131.09,True,131.09
decimal,-77.99 - -39.87,-38.12,37.12,False,37.12
decimal,-74.08 - 21.22,-95.3,-95.3,True,-95.3
